,fluxes,reduced_costs
EX_taur_e,0.0,485.7924403331152
EX_maltpt_e,0.0,1235.7228715658719
EX_glcur_e,-0.0,-2.0
ADPRDP,0.0,-18.346137980241792
ARAI,0.0,-13.316407546319795
M1PD,0.0,-6.5909177462308435
G3PD2,0.0,2.0
GALS3,0.0,-5.964498508362965
FCI,0.0,83989.19372314101
FCLK,0.0,-1.9999999999997726
FCLPA,0.0,42.64135036085349
ACCOAL,0.3749684492778249,-5.821472601055575
GALUi,0.0,-8.026945084420618
U23GAAT,0.027794170768516195,-5.126236756252638
UAAGDS,0.019848489343018298,-110.9710838164865
UAMAS,0.019848489343018298,-16.534524072719933
UAMAGS,0.019848489343018298,-2.356224638037702
UGLYCH,0.0,-2.7478875315633218
OP4ENH,0.0,-7.665576852796477
HOPNTAL,0.0,-300.0549846011223
3HPPPNH,0.0,-2.0
AKGDH,0.0,52.53316477500846
HPYRRx,0.0,29.518072951385975
GLYCDx,0.0,208.4119485928346
ASP1DC,0.0004814265804364837,-6.627352544218468
UGMDDS,0.019848489343018298,-2.359816187090246
UHGADA,0.027794170768516195,-259.97824867317604
UAGAAT,0.027794170768516195,-78.76160141566834
ATPPRT,0.06766972014462601,-271.56264987164855
HISTD,0.06766972014462601,-144.60543417674853
IGPDH,0.06766972014462601,-3.218455727936316
PRPPS,0.0,1.4963027699837559
PRATPP,0.06766972014462601,-2.0
PRMICI,0.06766972014462601,-26.913436723952145
SERAT,0.17677212608279938,-2.757258107225425
CYSS,0.17677212608279938,-3.743031825655976
BPNT,0.17677212608279938,-29.96367363351692
PAPSR,0.0,582.3958267491053
ASPK,0.7636225562428612,-39.51801484255452
ASAD,0.0,10.728365263297077
DAPDC,0.2451139863048619,-35.38698361942761
EX_mmet_e,0.0,2634.818985297069
METAT,0.0006414259187429246,-769.6788122440332
ASCBPL,0.0,-2.0
ACBIPGT,0.0,-141.39100647015675
ADOCBLS,0.0,4103.579845940052
ADOCBIK,0.0,-1384.4518294545414
TMPK,0.00015928505554531022,-4219.360441253146
HPPPNDO,0.0,-47.61032895598865
DHCINDO,0.0,-47.61032895598865
HKNDDH,0.0,358.275517704952
HKNTDH,0.0,-122.43588203801323
GLYCK2,0.0,5.579354553877691
ENTCS,0.0,-2.0
SULR,0.17677212608279938,-27.164717700770098
MANPGH,0.0,-2.0
URDGLYCD,0.0,-11.65018597947892
CBMKr,0.4475602919236291,-2.79751593404103
AMANAPEr,0.0,2.0
ACM6PH,0.0,-84.98932733476465
NNATr,0.001627136127950735,-17.70011417991327
CYTDH,0.0,707.5467632839246
PSERT,1.267462258274139,-74.62536111445951
AIRC2,0.31985153436260855,-60.251086817741566
GAPD,8.90314382188044,-11.242319012541401
HEX1,5.070532244556707,-3.6072230814080797
GND,27.63692348382542,-12.356471905909046
TAUDO,0.0,-6.869929216432524
DM_amob_c,1.428565520585742e-06,-2.0
ME2,0.0,180.4416736518797
ARGSL,0.21127912623254888,-3.741851842390247
CBPS,0.0,203.50804914350752
GLU5K,0.15789577557654058,-2.0
IPPS,0.32180652627750744,-45.40845233098139
EX_mg2_e,0.0,2.0
ACOATA,0.0,-227.022795871602
MLTG2,0.0,-2.0
MLTG1,0.0,-6.007964244996288
AMALT3,0.0,-6.589910029352562
MLTP3,0.0,-29.815178585618128
SPODM,0.0,2.0063780173308974
AHCYSNS,0.0003199986766111327,-175.10600873167232
TMK,0.0,-2.0
NTPP4,0.0,146.20154533130074
NTPP3,0.0,150.1838545005453
NTPP6,0.0,208.28534697624735
NTPP7,0.0,192.627345869628
NTPP8,0.0,187.9845232271802
P5CR,0.15789577557654058,-5.717545780754335
CYANST,0.0,-3.256495817549766
DHPPDA2,0.0003185701110904988,-2.0
G5SADs,0.15789577557654058,-2.0
GMAND,0.0,-149.61062599785828
PPCSCT,0.3749684492778249,-30.716165637362792
CYTD,0.0,533.065370100077
DCYTD,0.0,-2.0
DBTS,1.428565520585742e-06,-23.062109038488416
DCTPD,0.0,535.1521679692846
DHDPS,0.26496247564788017,-120.36388701856634
G1PACT,0.06749114945455278,-3.6008255742126494
GART,0.0017521356109980262,-1.9999999999998863
CSND,0.0,-44.01863187432656
GF6PTA,0.06749114945455278,-87.31971023387788
H2SO,0.0,943.3584311667089
GLUCYS,0.0,333.6440362983672
GLUN,0.0,149.64004678958815
GLUPRT,0.32001081941815385,-2.0
GMPR,0.0,3753.756726128321
NADS1,0.001627136127950735,-483.82356283324
NTRIR2x,0.0,115.7534356653448
OCBT,0.21127912623254888,-3.599517781093482
GARFT,0.31825868380715583,-29.613336727513342
GPDDA1,0.0,-23.01704938065123
GPDDA2,0.0,-23.0170493806512
PHETA1,0.0,13.71916226989378
PPND,0.09865602056889104,-17.827593347471975
TRPS1,0.040601974943327665,-28.463074844384664
PRAMPC,0.06766972014462601,-39.46796058419477
MCITL2,0.0,-15.513719632768272
DXYLK,0.0,-1.9999999999997726
MDH3,0.0,-2.000000000002018
SOTA,0.0,-179.21715904234338
SGSAD,0.0,982.412241685374
PTA2,0.0,28.71716929784256
MDH2,0.7423783584295365,-2.000000000000199
ACOTA,0.0,292.5629607045855
GPDDA5,0.0,45.073298999961025
PDX5PS,0.00015928505554531022,-2.0
PPBNGS,0.0012742804443624817,-6.254015168957267
PPNCL2,0.0004814265804364837,-2173.7737526809424
PRAGSr,0.32001081941815385,-4.041040601481541
PRFGS,0.32001081941815385,-5.210075929376217
EX_acac_e,0.0,190.39905814509325
ETHAAL,0.0,184.51143215338533
MAN1PT2,0.0,-2.0000000000002274
AP4AH,0.0,-6.215735817548648
AP5AH,0.0,-138.78927724341702
ADNCYC,0.0,-3.4228724563843116
MI1PP,0.0,-58.53763268913514
MCITS,0.0,-46.75589118249445
PPAKr,0.0,-5.408477696528507
NTP3,0.0,79.314960880908
PPM2,0.0,-5.1726638814459704
MOAT2,0.013897085384258098,-2.0
EX_adn_e,0.0,2578.1058933524664
EX_ins_e,0.0,2158.6425661151334
G6PDH2r,27.802980369580034,-2.9936754513991275
NADH5,0.0,2.0944720520987476
MOHMT,0.0004814265804364837,-2741.112589744865
EX_glyc3p_e,0.0,270.0203904687096
EX_lcts_e,0.0,459.08080622966963
EX_nac_e,0.0,493.9539615247161
EX_ocdca_e,0.0,2037.330900097917
GMPS,0.17373356722051425,-12.06884479096857
FTHFLi,0.0,55.22667345502691
UDPGD,0.0,-27.462553628117348
GLCRD,0.0,-19.005260500409292
PPPNDO,0.0,-2.0
CHRPL,0.00015928505554528571,-165.99857421687642
TDPAGTA,0.0,-3343.462861239616
UACMAMO,0.0,12167.61775762204
FBA3,0.0,60.43455359130097
PMPK,0.00015928505554531022,-11484.627451325096
LCADi,0.0,-20.00976623740962
ADK3,1.2077278624549783,-3.534838285813521
GLUDC,0.0,303.49916843445357
BSORy,0.0,-2.0
ADSK,0.17677212608279938,-9.824310129284186
HSDy,0.0,298.1164608972752
CYSTL,0.10993597391943606,-84.03879571584753
SHSL1,0.10993597391943606,-15.485602507581916
SSALy,0.0,-12.839390306526502
EX_dad_2_e,0.0,2578.2676424980446
EX_ser__D_e,0.0,293.08764250026786
EX_gam6p_e,0.0,643.308840717694
EX_15dap_e,-0.0,-2.0
EX_ocdcea_e,0.0,1961.3389355875997
EX_cynt_e,0.0,29.14926868587176
EX_galctn__D_e,0.0,76.38094658585365
