,MW,kcat,kcat_MW,source
MALS_num2,80.4876,504108.0,6263.175942629671,
TRE6PP,29.1749,35442.0,1214.8113618212915,
ADPRDP_num1,42.3058,70587.5294117647,1668.5071411429333,
ADPRDP_num2,47.333,70587.5294117647,1491.2963347297805,
ARAI,336.4401,810853.0909036364,2410.096450760883,
M1PD,41.1385,244395.0,5940.7853956755835,
GALS3,101.3131,696979.0588235294,6879.456445647496,
FCI,389.8559,379.8,0.9742061105141668,
FCLPA_num1,23.2222,46752.0,2013.2459456898998,
FCLPA_num2,95.1002,46752.0,491.60779893207376,
ACCOAL_num1,72.0927,494948.5714285715,6865.4464519787925,
ACCOAL_num2,69.3501,494948.5714285715,7136.955410714209,
GALUi,131.7676,596285.3142857143,4525.280222799189,
U23GAAT,108.1143,943200.0,8724.100327153763,
UAAGDS,53.343,13350.857142857143,250.28320759719443,
UAMAS,107.2507,201252.96,1876.4722281532893,
UAMAGS,46.9731,3596400.0,76562.9690184382,
UGLYCH,18.1693,662593.5,36467.750546251096,
OP4ENH,144.4477,695360.0,4813.922270828819,
HOPNTAL,36.47,3337.2,91.50534686043324,
AKGDH,2418.3625,995584.1455179064,411.67696965111986,
HPYRRx_num1,35.343,34994.0,990.1253430665196,
HPYRRx_num2,70.7902,34994.0,494.3339614805439,
GLYCDx,309.694,52111.199988,168.26674067950944,
ASP1DC,13.8336,81534.95999999999,5893.979875086746,
UGMDDS,47.4466,3596400.0,75798.89812968686,
UHGADA,33.9555,3589.8,105.72072271060652,
UAGAAT,92.8784,33000.0,355.30327826491407,
ATPPRT,66.7327,6751.832083795863,101.17726517578134,
HISTD,92.2196,17637.232373920317,191.25253605437803,
IGPDH,80.555,1803124.4305525648,22383.76799146626,
PRPPS,34.2179,138218.4,4039.359516510364,
PRMICI,26.0323,28498.5,1094.7361547001226,
SERAT,175.8978,6335188.0615384625,36016.30072427547,
CYSS_num1,65.3276,1022195.9074600566,15647.228850593878,
CYSS_num2,68.9784,1022195.9074600566,14819.072455436146,
BPNT,27.1755,26505.0,975.3270409008113,
PAPSR_num1,71.5055,2199.2000000000007,30.75567613680067,
PAPSR_num2,67.7574,2199.2000000000007,32.45697148946093,
ASPK_num1,177.7732,70559.2886985127,396.90621926428,
ASPK_num2,356.4769,70559.2886985127,197.93509396685369,
ASPK_num3,97.0623,70559.2886985127,726.9484516492262,
ASAD,80.0348,783290.8362048636,9786.878160560953,
DAPDC,92.3534,75443.00436409705,816.8947149113844,
METAT,167.8045,5961.661625454544,35.527424028882095,
ACBIPGT,40.3275,7890.5999999999985,195.66300911288818,
ADOCBLS,26.3853,2412.0,91.41453764027699,
ADOCBIK,40.3275,795.6,19.728473126278594,
TMPK,35.0704,226.8,6.466992107304167,
HPPPNDO,136.7825,81792.0,597.9712316999618,
DHCINDO,136.7825,81792.0,597.9712316999618,
HKNDDH,63.8742,14464.8,226.45763078050288,
HKNTDH,63.8742,14464.8,226.45763078050288,
GLYCK2,39.1039,701501.5384615385,17939.426462872972,
ENTCS,23.2583,387265.32,16650.62880778045,
SULR,786.1414,852024.5653121914,1083.8057445037132,
URDGLYCD,75.9334,214605.0,2826.22666705297,
CBMKr,31.6437,1082160.0,34198.276434171734,
ACM6PH,62.4392,20520.0,328.63970070084184,
NNATr,24.5276,42608.61565875,1737.1701943422918,
CYTDH_num1,33.8225,40446.94736842105,1195.8591874764152,
CYTDH_num2,134.9906,40446.94736842105,299.6278805222072,
CYTDH_num3,32.5604,40446.94736842105,1242.212852680589,
PSERT,79.5657,5316.624178350592,66.82055431361242,
AIRC2,78.9213,36951.6,468.2082023484154,
GAPD,142.1283,419413.97655230726,2950.953304530535,
HEX1,34.7227,589224.0,16969.417700812435,
GND,102.9613,271147.6013776922,2633.490460762366,
TAUDO,129.6364,726019.2,5600.427040553424,
ME2,494.4987,489660.6315789474,990.216216097125,
ARGSL,50.3176,787865.3165600413,15657.847682720183,
CBPS,318.5418,1342378.3569582882,4214.135654907105,
IPPS,57.2972,11161.009395178853,194.79153248638423,
ACOATA,75.6689,7079.521057045809,93.55919085708672,
MLTG2,69.0402,387265.32,5609.272858421617,
MLTG1,69.0402,469809.0,6804.861515464903,
AMALT3,78.5026,466469.1692307692,5942.08560265226,
MLTP3,181.0425,177517.96085106386,980.531979237272,
SPODM_num1,46.1936,181871280.0,3937153.198711509,
SPODM_num2,42.53100000000001,181871280.0,4276205.120970585,
AHCYSNS,48.7074,7674.063,157.55435519038176,
NTPP4_num1,15.0459,79657.76470588236,5294.317036925831,
NTPP4_num2,60.8239,79657.76470588236,1309.6457922935288,
NTPP3_num1,60.8239,96181.71428571428,1581.3144879843992,
NTPP3_num2,16.3705,96181.71428571428,5875.30706366417,
NTPP3_num3,15.0459,96181.71428571428,6392.553073309959,
NTPP6_num1,60.8239,24891.6,409.24044660076066,
NTPP6_num2,65.6508,24891.6,379.15151072035684,
NTPP7_num1,16.3705,51435.72,3141.976115573745,
NTPP7_num2,60.8239,51435.72,845.6498185746063,
NTPP7_num3,43.0304,51435.72,1195.3344612181156,
NTPP8_num1,60.8239,24891.6,409.24044660076066,
NTPP8_num2,43.0304,24891.6,578.4654569792518,
P5CR,281.4459,2064815.1278027282,7336.454813528027,
CYANST_num1,37.277,524520.0000989999,14070.87480481262,
CYANST_num2,24.1647,524520.0000989999,21706.042288917306,
CYANST_num3,30.8114,524520.0000989999,17023.569201626673,
GMAND,84.0926,15537.6,184.76774412968558,
PPCSCT,53.8238,51120.0,949.7657170248107,
DBTS,48.2786,62516.7375000075,1294.9161222572216,
DCTPD,63.747,927756.0,14553.720175067061,
DHDPS,125.0785,28820.824721154433,230.4218928205441,
G1PACT,147.5685,2514159.056948284,17037.233941852657,
CSND,285.5424,185341.26315789472,649.0849105348093,
GF6PTA,133.7871,42766.938245828416,319.6641398597355,
GLUCYS,58.2686,3868431.4285714286,66389.64087984659,
GLUN_num1,131.6118,127426.0,968.1958608574613,
GLUN_num2,67.0304,127426.0,1901.0180455435145,
GMPR,149.533,1213.2,8.113259280560143,
NADS1,61.2729,3468.36,56.605122329773856,
NTRIR2x,105.4041,468000.0,4440.054988373317,
OCBT_num1,110.7201,1883814.7549681226,17014.20749229925,
OCBT_num2,110.4802,1883814.7549681226,17051.152649688564,
GARFT,23.238000000000003,22952.16,987.699457784663,
GPDDA1,27.4093,35568.78666666667,1297.6904432680392,
GPDDA2,27.4093,35568.78666666667,1297.6904432680392,
PHETA1_num1,87.1457,630031.9967691121,7229.639520585778,
PHETA1_num2,87.0746,630031.9967691121,7235.542819250527,
PHETA1_num3,204.5595,630031.9967691121,3079.944939096507,
PPND,84.084,144891.11103660878,1723.171007999248,
TRPS1,143.4127,147805.3826011924,1030.6296625137968,
PRAMPC,22.7556,16564.187998284833,727.9169961804934,
MCITL2,128.5372,259416.0,2018.2172942930135,
SOTA,87.3297,13440.0,153.899532461465,
PTA2,463.0271,1231169.477515169,2658.957710067443,
ACOTA_num1,91.5482,5653.495903340217,61.754309788070294,
ACOTA_num2,87.3297,5653.495903340217,64.737379188755,
ACOTA_num3,87.5329,5653.495903340217,64.58709700398613,
ACOTA_num4,44.7285,5653.495903340217,126.39583047364023,
PDX5PS,281.2988,387265.32,1376.70448647488,
PPBNGS,284.9954,1827180.0,6411.261374744996,
PPNCL2,521.2517,6545.99999988,12.55823242375996,
PRAGSr,45.9398,613876.8073302697,13362.63560856316,
PRFGS,141.4011,1201380.267592122,8496.258286478125,
ETHAAL,487.1025,463839.3818181818,952.2418419494496,
AP4AH,31.2963,202471.2,6469.493198876544,
AP5AH,31.2963,6239.999999999999,199.3845917888057,
ADNCYC,97.5848,1870508.31,19168.029344734012,
MI1PP,29.1718,14072.4,482.39738377474134,
MCITS,86.2033,52531.2,609.3873436399767,
PPAKr,43.3836,347142.85714285716,8001.707030833245,
NTP3_num1,68.8666,71491.83308372219,1038.1205560274816,
NTP3_num2,36.7035,71491.83308372219,1947.820591598136,
NTP3_num3,35.6593,71491.83308372219,2004.858005729843,
NTP3_num4,39.1928,71491.83308372219,1824.106292066966,
NTP3_num5,31.5647,71491.83308372219,2264.929908528267,
NTP3_num6,36.1128,71491.83308372219,1979.6812510722568,
NTP3_num7,48.3265,71491.83308372219,1479.3505237027755,
PPM2,44.3694,381420.0,8596.465131374325,
G6PDH2r,55.7038,1528913.9302090178,27447.210606978657,
NADH5_num1,40.7507,11645835.263242595,285782.4592765914,
NADH5_num2,47.3581,11645835.263242595,245910.10330318558,
NADH5_num3,40.3395,11645835.263242595,288695.57786394464,
NADH5_num4,83.3812,11645835.263242595,139669.79682761335,
MOHMT,282.3712,2811.6,9.957106107138404,
GMPS,117.3571,317886.9,2708.714683645046,
UDPGD,87.3127,93523.1294117647,1071.128591966171,
GLCRD_num1,48.849,78345.81818181818,1603.8366841044478,
GLCRD_num2,49.1404,78345.81818181818,1594.3260165122422,
CHRPL_num1,18.7767,3122.64,166.30398312802566,
CHRPL_num2,59.4295,3122.64,52.543602083140534,
TDPAGTA,167.6022,1368.0,8.162184028610602,
UACMAMO,91.6764,1440.0,15.707423066350772,
FBA3,78.2936,21992.704225950176,280.9004085385035,
PMPK,114.5331,272.04,2.375208564161801,
LCADi,209.0887,316640.0,1514.381217158077,
ADK3,23.5857,419111.6834466661,17769.73689340007,
GLUDC_num1,316.1074,73786.41000000108,233.4219635478356,
GLUDC_num2,316.0052,73786.41000000108,233.49745510517258,
ADSK,44.6421,155611.44,3485.75537441115,
HSDy_num1,177.7732,19197.99095881016,107.9914799239152,
HSDy_num2,356.4769,19197.99095881016,53.85479664687995,
CYSTL_num1,172.8475,29016.963875722467,167.87609815428317,
CYSTL_num2,87.2827,29016.963875722467,332.4480552930015,
SHSL1,166.1996,336126.6470340285,2022.4275331229944,
SSALy_num1,99.4346,182752.94117647057,1837.921017195932,
SSALy_num2,206.8778,182752.94117647057,883.3859465658983,
BSORx,85.8497,387265.32,4510.968821090813,
GLUtex_num1,41.2193,1684509.73279686,40867.014548933636,
GLUtex_num2,116.7646,1684509.73279686,14426.544798653531,
GLUtex_num3,117.9984,1684509.73279686,14275.699778953442,
GLUtex_num4,121.1028,1684509.73279686,13909.750499549638,
GLYtex_num1,41.2193,1684509.73279686,40867.014548933636,
GLYtex_num2,116.7646,1684509.73279686,14426.544798653531,
GLYtex_num3,117.9984,1684509.73279686,14275.699778953442,
GLYtex_num4,121.1028,1684509.73279686,13909.750499549638,
GLYALDtex_num1,41.2193,1684509.73279686,40867.014548933636,
GLYALDtex_num2,116.7646,1684509.73279686,14426.544798653531,
GLYALDtex_num3,117.9984,1684509.73279686,14275.699778953442,
GLYALDtex_num4,121.1028,1684509.73279686,13909.750499549638,
GLYBtex_num1,41.2193,1684509.73279686,40867.014548933636,
GLYBtex_num2,116.7646,1684509.73279686,14426.544798653531,
GLYBtex_num3,117.9984,1684509.73279686,14275.699778953442,
GLYBtex_num4,121.1028,1684509.73279686,13909.750499549638,
GLYCtex_num1,41.2193,1684509.73279686,40867.014548933636,
GLYCtex_num2,116.7646,1684509.73279686,14426.544798653531,
GLYCtex_num3,117.9984,1684509.73279686,14275.699778953442,
GLYCtex_num4,121.1028,1684509.73279686,13909.750499549638,
GLYC3Ptex_num1,41.2193,1684509.73279686,40867.014548933636,
GLYC3Ptex_num2,116.7646,1684509.73279686,14426.544798653531,
GLYC3Ptex_num3,117.9984,1684509.73279686,14275.699778953442,
GLYC3Ptex_num4,121.1028,1684509.73279686,13909.750499549638,
GLYCLTtex_num1,41.2193,1684509.73279686,40867.014548933636,
GLYCLTtex_num2,116.7646,1684509.73279686,14426.544798653531,
GLYCLTtex_num3,117.9984,1684509.73279686,14275.699778953442,
GLYCLTtex_num4,121.1028,1684509.73279686,13909.750499549638,
GTPtex_num1,116.7646,1684509.73279686,14426.544798653531,
GTPtex_num2,41.2193,1684509.73279686,40867.014548933636,
GTPtex_num3,121.1028,1684509.73279686,13909.750499549638,
GTPtex_num4,117.9984,1684509.73279686,14275.699778953442,
GUAtex,33.5886,387265.32,11529.665422196817,
Htex_num1,41.2193,1684509.73279686,40867.014548933636,
Htex_num2,116.7646,1684509.73279686,14426.544798653531,
Htex_num3,117.9984,1684509.73279686,14275.699778953442,
Htex_num4,121.1028,1684509.73279686,13909.750499549638,
H2tex_num1,41.2193,1684509.73279686,40867.014548933636,
H2tex_num2,116.7646,1684509.73279686,14426.544798653531,
H2tex_num3,117.9984,1684509.73279686,14275.699778953442,
H2tex_num4,121.1028,1684509.73279686,13909.750499549638,
H2Otex_num1,41.2193,1684509.73279686,40867.014548933636,
H2Otex_num2,121.1028,1684509.73279686,13909.750499549638,
H2Otex_num3,34.9128,1684509.73279686,48249.058591601366,
H2Otex_num4,27.1999,1684509.73279686,61930.7325687543,
H2Otex_num5,37.2003,1684509.73279686,45282.15452017483,
H2Otex_num6,116.7646,1684509.73279686,14426.544798653531,
H2Otex_num7,117.9984,1684509.73279686,14275.699778953442,
FACOAL160t2pp_num1,62.7586,387265.32,6170.71317715819,
FACOAL160t2pp_num2,124.6625,387265.32,3106.5101373709017,
FACOAL180t2pp_num1,62.7586,387265.32,6170.71317715819,
FACOAL180t2pp_num2,124.6625,387265.32,3106.5101373709017,
SPODMpp,17.6808,181871280.0,10286371.657391068,
NO3R1bpp,189.2353,387265.32,2046.4750498453516,
PHYTSpp,94.1125,387265.32,4114.919059636074,
PPTHpp,98.876,387265.32,3916.676645495368,
NO3R2pp_num1,250.9602,387265.32,1543.1344093605285,
NO3R2pp_num2,474.5497,387265.32,816.0690439800088,
NTP3pp,94.1125,71491.83308372219,759.6422694511589,
THD2pp,206.6905,912480.0,4414.716689930113,
TMAOR1pp_num1,138.0609,387265.32,2805.032561717329,
TMAOR1pp_num2,129.2489,387265.32,2996.275558244597,
TMAOR2pp_num1,138.0609,387265.32,2805.032561717329,
TMAOR2pp_num2,129.2489,387265.32,2996.275558244597,
DAPtex_num1,41.2193,1684509.73279686,40867.014548933636,
DAPtex_num2,116.7646,1684509.73279686,14426.544798653531,
DAPtex_num3,117.9984,1684509.73279686,14275.699778953442,
DAPtex_num4,121.1028,1684509.73279686,13909.750499549638,
12PPDStex_num1,41.2193,1684509.73279686,40867.014548933636,
12PPDStex_num2,116.7646,1684509.73279686,14426.544798653531,
12PPDStex_num3,117.9984,1684509.73279686,14275.699778953442,
12PPDStex_num4,121.1028,1684509.73279686,13909.750499549638,
DDGLCNtex_num1,41.2193,1684509.73279686,40867.014548933636,
DDGLCNtex_num2,116.7646,1684509.73279686,14426.544798653531,
DDGLCNtex_num3,117.9984,1684509.73279686,14275.699778953442,
DDGLCNtex_num4,121.1028,1684509.73279686,13909.750499549638,
26DAHtex_num1,41.2193,1684509.73279686,40867.014548933636,
26DAHtex_num2,116.7646,1684509.73279686,14426.544798653531,
26DAHtex_num3,117.9984,1684509.73279686,14275.699778953442,
26DAHtex_num4,121.1028,1684509.73279686,13909.750499549638,
HCINNMtex_num1,41.2193,1684509.73279686,40867.014548933636,
HCINNMtex_num2,116.7646,1684509.73279686,14426.544798653531,
HCINNMtex_num3,117.9984,1684509.73279686,14275.699778953442,
HCINNMtex_num4,121.1028,1684509.73279686,13909.750499549638,
HPPPNtex_num1,121.1028,1684509.73279686,13909.750499549638,
HPPPNtex_num2,117.9984,1684509.73279686,14275.699778953442,
HPPPNtex_num3,41.2193,1684509.73279686,40867.014548933636,
HPPPNtex_num4,116.7646,1684509.73279686,14426.544798653531,
ACtex_num1,41.2193,1684509.73279686,40867.014548933636,
ACtex_num2,116.7646,1684509.73279686,14426.544798653531,
ACtex_num3,117.9984,1684509.73279686,14275.699778953442,
ACtex_num4,121.1028,1684509.73279686,13909.750499549638,
ACALDtex_num1,41.2193,1684509.73279686,40867.014548933636,
ACALDtex_num2,116.7646,1684509.73279686,14426.544798653531,
ACALDtex_num3,117.9984,1684509.73279686,14275.699778953442,
ACALDtex_num4,121.1028,1684509.73279686,13909.750499549638,
ACMANAtex_num1,117.9984,1684509.73279686,14275.699778953442,
ACMANAtex_num2,121.1028,1684509.73279686,13909.750499549638,
ACMANAtex_num3,116.7646,1684509.73279686,14426.544798653531,
ACMANAtex_num4,41.2193,1684509.73279686,40867.014548933636,
ACMUMtex_num1,41.2193,1684509.73279686,40867.014548933636,
ACMUMtex_num2,116.7646,1684509.73279686,14426.544798653531,
ACMUMtex_num3,117.9984,1684509.73279686,14275.699778953442,
ACMUMtex_num4,121.1028,1684509.73279686,13909.750499549638,
ACACT7r_num1,46.53,1200988584.0,25811059.18762089,
ACACT7r_num2,81.7516,1200988584.0,14690704.32872262,
PSP_L,35.0423,661962.1706175625,18890.374507882258,
ACACT2r_num1,46.53,1200988584.0,25811059.18762089,
ACACT2r_num2,81.7516,1200988584.0,14690704.32872262,
ACACT3r_num1,46.53,1200988584.0,25811059.18762089,
ACACT3r_num2,81.7516,1200988584.0,14690704.32872262,
ACACT4r_num1,46.53,1200988584.0,25811059.18762089,
ACACT4r_num2,81.7516,1200988584.0,14690704.32872262,
SUCCt2_2pp_num1,45.4357,387265.32,8523.370829545931,
SUCCt2_2pp_num2,20.0706,387265.32,19295.1541060058,
SUCFUMtpp_num1,48.4117,387265.32,7999.415843690677,
SUCFUMtpp_num2,47.9347,387265.32,8079.018331188055,
SUCFUMtpp_num3,45.7502,387265.32,8464.778733207724,
SUCptspp,204.2936,387265.32,1895.631189621212,
TARTRt7pp,52.9058,387265.32,7319.9029217968555,
AHGDx,176.701,40147.999999999985,227.20867454060811,
THMDt2pp_copy1_num1,46.3887,387265.32,8348.268436063094,
THMDt2pp_copy1_num2,43.4752,387265.32,8907.729464154276,
Kt2pp_num1,141.9706,387265.32,2727.785330202169,
Kt2pp_num2,140.9865,387265.32,2746.825547126853,
Kt2pp_num3,184.2481,387265.32,2101.8687302609906,
Kt2pp_num4,69.2933,387265.32,5588.784485657344,
AKGt2rpp,47.052,387265.32,8230.581484315226,
XYLt2pp,53.6074,387265.32,7224.101896379978,
THMabcpp,205.2256,387265.32,1887.0224767280497,
THMDt2pp_copy2,46.1393,387265.32,8393.393917983152,
THRabcpp,173.063,387265.32,2237.7129715768247,
TRPt2rpp_num1,45.2101,387265.32,8565.902751818732,
TRPt2rpp_num2,44.332,387265.32,8735.570693855454,
TRPt2rpp_num3,49.6895,387265.32,7793.7053099749455,
TYRt2rpp_num1,42.8186,387265.32,9044.324662646606,
TYRt2rpp_num2,49.6895,387265.32,7793.7053099749455,
URIt2pp_copy1_num1,46.3887,387265.32,8348.268436063094,
URIt2pp_copy1_num2,43.4752,387265.32,8907.729464154276,
URIt2pp_copy2,46.1393,387265.32,8393.393917983152,
VALabcpp,173.063,387265.32,2237.7129715768247,
XTSNt2rpp,46.1393,387265.32,8393.393917983152,
XYLabcpp,174.2641,387265.32,2222.289731505227,
XYLUt2pp,98.8529,387265.32,3917.5918966464315,
THRt4pp,43.4772,387265.32,8907.319698600646,
GALtex_num1,41.2193,1684509.73279686,40867.014548933636,
GALtex_num2,116.7646,1684509.73279686,14426.544798653531,
GALtex_num3,117.9984,1684509.73279686,14275.699778953442,
GALtex_num4,121.1028,1684509.73279686,13909.750499549638,
GALCTtex_num1,41.2193,1684509.73279686,40867.014548933636,
GALCTtex_num2,116.7646,1684509.73279686,14426.544798653531,
GALCTtex_num3,117.9984,1684509.73279686,14275.699778953442,
GALCTtex_num4,121.1028,1684509.73279686,13909.750499549638,
GALCTNtex_num1,41.2193,1684509.73279686,40867.014548933636,
GALCTNtex_num2,116.7646,1684509.73279686,14426.544798653531,
GALCTNtex_num3,117.9984,1684509.73279686,14275.699778953442,
GALCTNtex_num4,121.1028,1684509.73279686,13909.750499549638,
GALTtex_num1,41.2193,1684509.73279686,40867.014548933636,
GALTtex_num2,116.7646,1684509.73279686,14426.544798653531,
GALTtex_num3,117.9984,1684509.73279686,14275.699778953442,
GALTtex_num4,121.1028,1684509.73279686,13909.750499549638,
GALURtex_num1,41.2193,1684509.73279686,40867.014548933636,
GALURtex_num2,116.7646,1684509.73279686,14426.544798653531,
GALURtex_num3,117.9984,1684509.73279686,14275.699778953442,
GALURtex_num4,121.1028,1684509.73279686,13909.750499549638,
GTPCI,248.3034,51908.12,209.05118496162362,
FDMO,166.9429,2964.0,17.75457356976547,
FEOXAMabcpp,161.1923,387265.32,2402.5050824388018,
CBL1abcpp,153.42600000000004,3042.0,19.827147941026944,
ACACt2pp,47.5272,387265.32,8148.288138160885,
ACGAptspp_num1,255.8441,387265.32,1513.6769618685755,
ACGAptspp_num2,272.9336,387265.32,1418.8993953108009,
ACMANAptspp,295.8814,239091.04845403595,808.0638000700144,
ACNAMt2pp,53.5506,387265.32,7231.764349979272,
CHOLD,61.8769,348103.0588235294,5625.735271539612,
DRPA,27.7335,387265.32,13963.809832873601,
TKT2_num1,144.4218,84504.66233060685,585.1240071139321,
TKT2_num2,73.0418,84504.66233060685,1156.9356495952572,
GAMtex_num1,41.2193,1684509.73279686,40867.014548933636,
GAMtex_num2,116.7646,1684509.73279686,14426.544798653531,
GAMtex_num3,117.9984,1684509.73279686,14275.699778953442,
GAMtex_num4,121.1028,1684509.73279686,13909.750499549638,
GBBTNtex_num1,41.2193,1684509.73279686,40867.014548933636,
GBBTNtex_num2,116.7646,1684509.73279686,14426.544798653531,
GBBTNtex_num3,117.9984,1684509.73279686,14275.699778953442,
GBBTNtex_num4,121.1028,1684509.73279686,13909.750499549638,
ARBt2rpp,51.6839,387265.32,7492.958542215273,
DMSOR1pp,129.2489,387265.32,2996.275558244597,
ARGAGMt7pp,93.6841,387265.32,4133.735820699564,
ASCBptspp,265.8482,387265.32,1456.7159755078274,
ASNt2rpp,54.2324,387265.32,7140.847906417566,
ASPt2pp,47.1586,387265.32,8211.976606599857,
ASPt2_2pp,45.4357,387265.32,8523.370829545931,
ASPt2_3pp_num1,45.7502,387265.32,8464.778733207724,
ASPt2_3pp_num2,47.9347,387265.32,8079.018331188055,
HIStex_num1,41.2193,1684509.73279686,40867.014548933636,
HIStex_num2,116.7646,1684509.73279686,14426.544798653531,
HIStex_num3,117.9984,1684509.73279686,14275.699778953442,
HIStex_num4,121.1028,1684509.73279686,13909.750499549638,
HXAtex_num1,41.2193,1684509.73279686,40867.014548933636,
HXAtex_num2,116.7646,1684509.73279686,14426.544798653531,
HXAtex_num3,117.9984,1684509.73279686,14275.699778953442,
