,fluxes,reduced_costs
_TG_ER_b3368,3.02317361755775e-09,-2.0
_TG_ER_b2436,8.810314199693238e-08,-2.0
_TG_ER_b3500,2.3018808825088457e-07,-2.0
_TG_ER_b0945,1.1243835500117374e-06,-2.0
_TG_ER_b4467,6.258009587821402e-10,-2.0
_TG_ER_b4468,6.258009587821402e-10,-2.0
_TG_ER_b2979,6.258009587821402e-10,-2.0
_TG_ER_b3916,0.0,-2.0
_TG_ER_b1260,7.378891618817274e-07,-2.0
_TG_ER_b1261,7.378891618817274e-07,-2.0
_TG_ER_b3426,0.0,-2.0
_TG_ER_b2242,0.0,-2.0
_TG_ER_b2243,0.0,-2.0
_TG_ER_b2241,0.0,-2.0
_TG_ER_b4054,1.135936030429936e-05,-2.0
_TG_ER_b3770,1.4420715854378664e-05,-2.0
_TG_ER_b3281,5.857999733375602e-07,-2.0
_TG_ER_b1692,0.0,-2.0
_TG_ER_b0243,1.240685479314774e-06,-2.0
_TG_ER_b1613,0.0,-2.0
_TG_ER_b0414,2.503203835128765e-09,-2.0
_TG_ER_b3041,2.503203835128765e-09,-2.0
_TG_ER_b0025,7.363682480790829e-07,-2.0
_TG_ER_b0844,0.0,-2.0
_TG_ER_b0446,0.0,-2.0
_TG_ER_b3812,4.34757119257844e-08,-2.0
_TG_ER_b1662,3.4411856963007264e-07,-2.0
_TG_ER_b0421,7.530182203830911e-08,-2.0
_TG_ER_b3804,2.353128940239922e-10,-2.0
_TG_ER_b3997,1.0103606606054954e-10,-2.0
_TG_ER_b4382,0.0,-2.0
_TG_ER_b0126,0.0,-2.0
_TG_ER_b0339,2.559205851423839e-10,-2.0
_TG_ER_b4006,1.2736533815162143e-05,-2.0
_TG_ER_b2508,0.0,-2.0
_TG_ER_b3846,0.0,-2.0
_TG_ER_b2341,0.0,-2.0
_TG_ER_b2400,5.010160630539934e-07,-2.0
_TG_ER_b3993,3.369355585572962e-11,-2.0
_TG_ER_b2066,0.0,-2.0
_TG_ER_b0238,1.01519080653182e-05,-2.0
_TG_ER_b0125,0.0,-2.0
_TG_ER_b0474,4.003484373927636e-06,-2.0
_TG_ER_b2518,0.0,-2.0
_TG_ER_b1062,1.6337041596329056e-06,-2.0
_TG_ER_b1281,1.5087765493528771e-06,-2.0
_TG_ER_b0720,1.981265823586092e-05,-2.0
_TG_ER_b1136,2.464742189068982e-06,-2.0
_TG_ER_b1241,0.0,-2.0
_TG_ER_b0351,0.0,-2.0
_TG_ER_b4069,0.0,-2.0
_TG_ER_b2502,0.0,-2.0
_TG_ER_b4226,0.0,-2.0
_TG_ER_b2744,4.969945524430172e-06,-2.0
_TG_ER_b3403,0.0,-2.0
_TG_ER_b1479,0.0,-2.0
_TG_ER_b1190,2.9720470354915396e-07,-2.0
_TG_ER_b4053,0.0,-2.0
_TG_ER_b2379,0.0,-2.0
_TG_ER_b2290,6.165648884015978e-06,-2.0
_TG_ER_b3564,0.0,-2.0
_TG_ER_b0063,0.0,-2.0
_TG_ER_b3752,0.0,-2.0
_TG_ER_b3926,0.0,-2.0
_TG_ER_b4383,1.7310917670104625e-06,-2.0
