,biomass,biomass_diff,biomass_diff_ratio
ACACT2r_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ACACT3r_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ACACT4r_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
AHGDx_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GALtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GALCTtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GALCTNtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
MLTP3_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
TKT2_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
HCINNMtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GAMtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GBBTNtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
HIStex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
HXAtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
HYXNtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
IDONtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ILEtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
INSTtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
Ktex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
D_LACtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
FRULYStex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ASPtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
HPPPNtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GALTtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
PPM2_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GLYtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
26DAHtex_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
GARFT_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
PHETA1_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
MCITL2_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ACOTA_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
PRAGSr_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
PPAKr_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
G6PDH2r_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
FBA3_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
ADK3_reverse,0.8769972144266888,2.809974475326271e-13,3.2040859755322135e-13
